"Dominica","Total renewable water resources (10^9 m3/year)",1962,0.2,"I",,1967,0.2,"I",,1972,0.2,"I",,1977,0.2,"I",,1982,0.2,"I",,1987,0.2,"I",,1992,0.2,"I",,1997,0.2,"I",,2002,0.2,"I",,2007,0.2,"I",,2012,0.2,"I",,2017,0.2,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominican Republic","Total renewable water resources (10^9 m3/year)",1962,23.5,"I",,1967,23.5,"I",,1972,23.5,"I",,1977,23.5,"I",,1982,23.5,"I",,1987,23.5,"I",,1992,23.5,"I",,1997,23.5,"I",,2002,23.5,"I",,2007,23.5,"I",,2012,23.5,"I",,2017,23.5,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ecuador","Total renewable water resources (10^9 m3/year)",1962,442.4,"",,1967,442.4,"",,1972,442.4,"",,1977,442.4,"",,1982,442.4,"",,1987,442.4,"",,1992,442.4,"",,1997,442.4,"",,2002,442.4,"",,2007,442.4,"",,2012,442.4,"",,2017,442.4,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Egypt","Total renewable water resources (10^9 m3/year)",1962,57.5,"",,1967,57.5,"",,1972,57.5,"",,1977,57.5,"",,1982,57.5,"",,1987,57.5,"",,1992,57.5,"",,1997,57.5,"",,2002,57.5,"",,2007,57.5,"",,2012,57.5,"",,2017,57.5,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"El Salvador","Total renewable water resources (10^9 m3/year)",1962,26.27,"",,1967,26.27,"",,1972,26.27,"",,1977,26.27,"",,1982,26.27,"",,1987,26.27,"",,1992,26.27,"",,1997,26.27,"",,2002,26.27,"",,2007,26.27,"",,2012,26.27,"",,2017,26.27,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Equatorial Guinea","Total renewable water resources (10^9 m3/year)",1962,26.0,"I",,1967,26.0,"I",,1972,26.0,"I",,1977,26.0,"I",,1982,26.0,"I",,1987,26.0,"I",,1992,26.0,"I",,1997,26.0,"I",,2002,26.0,"I",,2007,26.0,"I",,2012,26.0,"I",,2017,26.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Eritrea","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,7.315,"I",,2002,7.315,"I",,2007,7.315,"I",,2012,7.315,"I",,2017,7.315,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Estonia","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,12.81,"I",,1997,12.81,"I",,2002,12.81,"I",,2007,12.81,"I",,2012,12.81,"I",,2017,12.81,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Eswatini","Total renewable water resources (10^9 m3/year)",1962,4.51,"I",,1967,4.51,"I",,1972,4.51,"I",,1977,4.51,"I",,1982,4.51,"I",,1987,4.51,"I",,1992,4.51,"I",,1997,4.51,"I",,2002,4.51,"I",,2007,4.51,"I",,2012,4.51,"I",,2017,4.51,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ethiopia","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,122.0,"I",,2002,122.0,"I",,2007,122.0,"I",,2012,122.0,"I",,2017,122.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Faroe Islands","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Fiji","Total renewable water resources (10^9 m3/year)",1962,28.55,"K",,1967,28.55,"K",,1972,28.55,"K",,1977,28.55,"K",,1982,28.55,"K",,1987,28.55,"K",,1992,28.55,"K",,1997,28.55,"K",,2002,28.55,"K",,2007,28.55,"K",,2012,28.55,"K",,2017,28.55,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Finland","Total renewable water resources (10^9 m3/year)",1962,110.0,"I",,1967,110.0,"I",,1972,110.0,"I",,1977,110.0,"I",,1982,110.0,"I",,1987,110.0,"I",,1992,110.0,"I",,1997,110.0,"I",,2002,110.0,"I",,2007,110.0,"I",,2012,110.0,"I",,2017,110.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"France","Total renewable water resources (10^9 m3/year)",1962,211.0,"I",,1967,211.0,"I",,1972,211.0,"I",,1977,211.0,"I",,1982,211.0,"I",,1987,211.0,"I",,1992,211.0,"I",,1997,211.0,"I",,2002,211.0,"I",,2007,211.0,"I",,2012,211.0,"I",,2017,211.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gabon","Total renewable water resources (10^9 m3/year)",1962,166.0,"I",,1967,166.0,"I",,1972,166.0,"I",,1977,166.0,"I",,1982,166.0,"I",,1987,166.0,"I",,1992,166.0,"I",,1997,166.0,"I",,2002,166.0,"I",,2007,166.0,"I",,2012,166.0,"I",,2017,166.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gambia","Total renewable water resources (10^9 m3/year)",1962,8.0,"I",,1967,8.0,"I",,1972,8.0,"I",,1977,8.0,"I",,1982,8.0,"I",,1987,8.0,"I",,1992,8.0,"I",,1997,8.0,"I",,2002,8.0,"I",,2007,8.0,"I",,2012,8.0,"I",,2017,8.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Georgia","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,63.33,"I",,1997,63.33,"I",,2002,63.33,"I",,2007,63.33,"I",,2012,63.33,"I",,2017,63.33,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Germany","Total renewable water resources (10^9 m3/year)",1962,154.0,"I",,1967,154.0,"I",,1972,154.0,"I",,1977,154.0,"I",,1982,154.0,"I",,1987,154.0,"I",,1992,154.0,"I",,1997,154.0,"I",,2002,154.0,"I",,2007,154.0,"I",,2012,154.0,"I",,2017,154.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ghana","Total renewable water resources (10^9 m3/year)",1962,56.2,"I",,1967,56.2,"I",,1972,56.2,"I",,1977,56.2,"I",,1982,56.2,"I",,1987,56.2,"I",,1992,56.2,"I",,1997,56.2,"I",,2002,56.2,"I",,2007,56.2,"I",,2012,56.2,"I",,2017,56.2,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Greece","Total renewable water resources (10^9 m3/year)",1962,68.4,"I",,1967,68.4,"I",,1972,68.4,"I",,1977,68.4,"I",,1982,68.4,"I",,1987,68.4,"I",,1992,68.4,"I",,1997,68.4,"I",,2002,68.4,"I",,2007,68.4,"I",,2012,68.4,"I",,2017,68.4,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Grenada","Total renewable water resources (10^9 m3/year)",1962,0.2,"I",,1967,0.2,"I",,1972,0.2,"I",,1977,0.2,"I",,1982,0.2,"I",,1987,0.2,"I",,1992,0.2,"I",,1997,0.2,"I",,2002,0.2,"I",,2007,0.2,"I",,2012,0.2,"I",,2017,0.2,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guatemala","Total renewable water resources (10^9 m3/year)",1962,127.9,"",,1967,127.9,"",,1972,127.9,"",,1977,127.9,"",,1982,127.9,"",,1987,127.9,"",,1992,127.9,"",,1997,127.9,"",,2002,127.9,"",,2007,127.9,"",,2012,127.9,"",,2017,127.9,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea","Total renewable water resources (10^9 m3/year)",1962,226.0,"I",,1967,226.0,"I",,1972,226.0,"I",,1977,226.0,"I",,1982,226.0,"I",,1987,226.0,"I",,1992,226.0,"I",,1997,226.0,"I",,2002,226.0,"I",,2007,226.0,"I",,2012,226.0,"I",,2017,226.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea-Bissau","Total renewable water resources (10^9 m3/year)",1962,31.4,"I",,1967,31.4,"I",,1972,31.4,"I",,1977,31.4,"I",,1982,31.4,"I",,1987,31.4,"I",,1992,31.4,"I",,1997,31.4,"I",,2002,31.4,"I",,2007,31.4,"I",,2012,31.4,"I",,2017,31.4,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guyana","Total renewable water resources (10^9 m3/year)",1962,271.0,"",,1967,271.0,"",,1972,271.0,"",,1977,271.0,"",,1982,271.0,"",,1987,271.0,"",,1992,271.0,"",,1997,271.0,"",,2002,271.0,"",,2007,271.0,"",,2012,271.0,"",,2017,271.0,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Haiti","Total renewable water resources (10^9 m3/year)",1962,14.03,"",,1967,14.03,"",,1972,14.03,"",,1977,14.03,"",,1982,14.03,"",,1987,14.03,"",,1992,14.03,"",,1997,14.03,"",,2002,14.03,"",,2007,14.03,"",,2012,14.03,"",,2017,14.03,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Holy See","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Honduras","Total renewable water resources (10^9 m3/year)",1962,92.16,"",,1967,92.16,"",,1972,92.16,"",,1977,92.16,"",,1982,92.16,"",,1987,92.16,"",,1992,92.16,"",,1997,92.16,"",,2002,92.16,"",,2007,92.16,"",,2012,92.16,"",,2017,92.16,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Hungary","Total renewable water resources (10^9 m3/year)",1962,104.0,"I",,1967,104.0,"I",,1972,104.0,"I",,1977,104.0,"I",,1982,104.0,"I",,1987,104.0,"I",,1992,104.0,"I",,1997,104.0,"I",,2002,104.0,"I",,2007,104.0,"I",,2012,104.0,"I",,2017,104.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iceland","Total renewable water resources (10^9 m3/year)",1962,170.0,"",,1967,170.0,"",,1972,170.0,"",,1977,170.0,"",,1982,170.0,"",,1987,170.0,"",,1992,170.0,"",,1997,170.0,"",,2002,170.0,"",,2007,170.0,"",,2012,170.0,"",,2017,170.0,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"India","Total renewable water resources (10^9 m3/year)",1962,1911.0,"I",,1967,1911.0,"I",,1972,1911.0,"I",,1977,1911.0,"I",,1982,1911.0,"I",,1987,1911.0,"I",,1992,1911.0,"I",,1997,1911.0,"I",,2002,1911.0,"I",,2007,1911.0,"I",,2012,1911.0,"I",,2017,1911.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Indonesia","Total renewable water resources (10^9 m3/year)",1962,2019.0,"",,1967,2019.0,"",,1972,2019.0,"",,1977,2019.0,"",,1982,2019.0,"",,1987,2019.0,"",,1992,2019.0,"",,1997,2019.0,"",,2002,2019.0,"",,2007,2019.0,"",,2012,2019.0,"",,2017,2019.0,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iran (Islamic Republic of)","Total renewable water resources (10^9 m3/year)",1962,137.0,"I",,1967,137.0,"I",,1972,137.0,"I",,1977,137.0,"I",,1982,137.0,"I",,1987,137.0,"I",,1992,137.0,"I",,1997,137.0,"I",,2002,137.0,"I",,2007,137.0,"I",,2012,137.0,"I",,2017,137.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iraq","Total renewable water resources (10^9 m3/year)",1962,89.86,"I",,1967,89.86,"I",,1972,89.86,"I",,1977,89.86,"I",,1982,89.86,"I",,1987,89.86,"I",,1992,89.86,"I",,1997,89.86,"I",,2002,89.86,"I",,2007,89.86,"I",,2012,89.86,"I",,2017,89.86,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ireland","Total renewable water resources (10^9 m3/year)",1962,52.0,"",,1967,52.0,"",,1972,52.0,"",,1977,52.0,"",,1982,52.0,"",,1987,52.0,"",,1992,52.0,"",,1997,52.0,"",,2002,52.0,"",,2007,52.0,"",,2012,52.0,"",,2017,52.0,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Israel","Total renewable water resources (10^9 m3/year)",1962,1.78,"I",,1967,1.78,"I",,1972,1.78,"I",,1977,1.78,"I",,1982,1.78,"I",,1987,1.78,"I",,1992,1.78,"I",,1997,1.78,"I",,2002,1.78,"I",,2007,1.78,"I",,2012,1.78,"I",,2017,1.78,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Italy","Total renewable water resources (10^9 m3/year)",1962,191.3,"",,1967,191.3,"",,1972,191.3,"",,1977,191.3,"",,1982,191.3,"",,1987,191.3,"",,1992,191.3,"",,1997,191.3,"",,2002,191.3,"",,2007,191.3,"",,2012,191.3,"",,2017,191.3,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jamaica","Total renewable water resources (10^9 m3/year)",1962,10.82,"I",,1967,10.82,"I",,1972,10.82,"I",,1977,10.82,"I",,1982,10.82,"I",,1987,10.82,"I",,1992,10.82,"I",,1997,10.82,"I",,2002,10.82,"I",,2007,10.82,"I",,2012,10.82,"I",,2017,10.82,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Japan","Total renewable water resources (10^9 m3/year)",1962,430.0,"",,1967,430.0,"",,1972,430.0,"",,1977,430.0,"",,1982,430.0,"",,1987,430.0,"",,1992,430.0,"",,1997,430.0,"",,2002,430.0,"",,2007,430.0,"",,2012,430.0,"",,2017,430.0,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jordan","Total renewable water resources (10^9 m3/year)",1962,0.937,"I",,1967,0.937,"I",,1972,0.937,"I",,1977,0.937,"I",,1982,0.937,"I",,1987,0.937,"I",,1992,0.937,"I",,1997,0.937,"I",,2002,0.937,"I",,2007,0.937,"I",,2012,0.937,"I",,2017,0.937,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kazakhstan","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,108.4,"K",,1997,108.4,"K",,2002,108.4,"K",,2007,108.4,"K",,2012,108.4,"K",,2017,108.4,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kenya","Total renewable water resources (10^9 m3/year)",1962,30.7,"I",,1967,30.7,"I",,1972,30.7,"I",,1977,30.7,"I",,1982,30.7,"I",,1987,30.7,"I",,1992,30.7,"I",,1997,30.7,"I",,2002,30.7,"I",,2007,30.7,"I",,2012,30.7,"I",,2017,30.7,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kiribati","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kuwait","Total renewable water resources (10^9 m3/year)",1962,0.02,"",,1967,0.02,"",,1972,0.02,"",,1977,0.02,"",,1982,0.02,"",,1987,0.02,"",,1992,0.02,"",,1997,0.02,"",,2002,0.02,"",,2007,0.02,"",,2012,0.02,"",,2017,0.02,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kyrgyzstan","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,23.62,"I",,1997,23.62,"I",,2002,23.62,"I",,2007,23.62,"I",,2012,23.62,"I",,2017,23.62,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lao People's Democratic Republic","Total renewable water resources (10^9 m3/year)",1962,333.5,"I",,1967,333.5,"I",,1972,333.5,"I",,1977,333.5,"I",,1982,333.5,"I",,1987,333.5,"I",,1992,333.5,"I",,1997,333.5,"I",,2002,333.5,"I",,2007,333.5,"I",,2012,333.5,"I",,2017,333.5,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Latvia","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,34.94,"I",,1997,34.94,"I",,2002,34.94,"I",,2007,34.94,"I",,2012,34.94,"I",,2017,34.94,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lebanon","Total renewable water resources (10^9 m3/year)",1962,4.503,"",,1967,4.503,"",,1972,4.503,"",,1977,4.503,"",,1982,4.503,"",,1987,4.503,"",,1992,4.503,"",,1997,4.503,"",,2002,4.503,"",,2007,4.503,"",,2012,4.503,"",,2017,4.503,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lesotho","Total renewable water resources (10^9 m3/year)",1962,3.022,"I",,1967,3.022,"I",,1972,3.022,"I",,1977,3.022,"I",,1982,3.022,"I",,1987,3.022,"I",,1992,3.022,"I",,1997,3.022,"I",,2002,3.022,"I",,2007,3.022,"I",,2012,3.022,"I",,2017,3.022,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Liberia","Total renewable water resources (10^9 m3/year)",1962,232.0,"I",,1967,232.0,"I",,1972,232.0,"I",,1977,232.0,"I",,1982,232.0,"I",,1987,232.0,"I",,1992,232.0,"I",,1997,232.0,"I",,2002,232.0,"I",,2007,232.0,"I",,2012,232.0,"I",,2017,232.0,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Libya","Total renewable water resources (10^9 m3/year)",1962,0.7,"I",,1967,0.7,"I",,1972,0.7,"I",,1977,0.7,"I",,1982,0.7,"I",,1987,0.7,"I",,1992,0.7,"I",,1997,0.7,"I",,2002,0.7,"I",,2007,0.7,"I",,2012,0.7,"I",,2017,0.7,"I",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Liechtenstein","Total renewable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
