"Tonga","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Trinidad and Tobago","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,0.0938,"",,2000,0.099,"",,2005,0.116,"I",,2011,0.1289,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tunisia","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.086,"",,1995,0.098,"I",,2000,0.11,"",,,,"",,2011,0.165,"I","[34]",2017,0.965,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkey","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3.5,"",,,,"",,2000,1.47,"",,2004,1.224,"",,2012,1.792,"",,2017,2.898,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkmenistan","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,0.139,"",,2000,0.2701,"L",,2004,0.839,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tuvalu","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uganda","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.016,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.046,"",,,,"",,2008,0.05,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ukraine","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,13.5,"",,,,"",,2000,9.486,"I",,2005,7.24,"I",,2010,7.126,"I",,2017,3.577,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Arab Emirates","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.081,"",,,,"",,,,"",,1995,0.2,"",,2000,0.1113,"I",,2005,0.069,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Kingdom","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,7.19,"L",,2007,1.193,"E",,2012,1.122,"E",,2016,1.01,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Republic of Tanzania","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.024,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.025,"I",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United States of America","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,303.9,"","[35]",,,"",,2000,298.8,"","[36]",2005,305.1,"","[37]",2010,248.4,"","[38]",2015,209.7,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uruguay","Industrial water withdrawal (10^9 m3/year)",,,"",,1965,0.0195,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.08,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uzbekistan","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,1.103,"",,2001,2.35,"",,2005,1.5,"",,,,"",,2017,2.13,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Vanuatu","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Venezuela (Bolivarian Republic of)","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.451,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.6831,"L",,2005,0.7933,"L",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Viet Nam","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,1.5,"",,1985,2.87,"",,,,"",,,,"",,2000,3.263,"L",,2005,3.074,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Yemen","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.031,"",,,,"",,2000,0.068,"",,2005,0.065,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zambia","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,0.107,"",,1994,0.118,"",,2000,0.13,"L",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zimbabwe","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.085,"",,,,"",,,,"",,2002,0.298,"",,2007,0.215,"","[39]",,,"",,2017,0.0814,"",


Metadata:
"[1] [Overall accuracy] | AQUASTAT estimation based on Eurostat data of water withdrawal by source (Med_en42) using Eurostat proportion by sector of water supplied (Med-en44): 59% for agriculture, 36% for municipalities and 5% for industries."
"[2] [Components] | includes 0.051 km3 of loss during transport = 50% of total loss during transport (0.102 km3)"
"[3] [Components] | includes 0.0685 km3 of loss during transport = 50% of total loss during transport (0.137 km3)"
"[4] [Components] | includes 0.053 km3 of loss during transport = 50% of total loss during transport (0.106 km3)"
"[5] [Components] | includes 0.0945 km3 of loss during transport = 50% of total loss during transport (0.189 km3)"
"[6] [Components] | Including mining and energy"
"[7] [Components] | Industrial: 1.577 + thermoelectric 0.665"
"[8] [Overall accuracy] | Refered to as ""Water demand"" not abstraction"
"[9] [Components] | Does not include hydropower and navigation. 'In-stream water usage by hydropower plants' is 4 km3 in 2000 (Source 5996: 'FAO. 2005. Irrigation in Africa in figures: AQUASTAT Survey 2005. Water Reports No. 29')."
"[10] [Components] | The figure includes 1.2 km3 of water withdrawal for cooling of thermoelectric plants"
"[11] [Observations] | Only Metropolitan France"
"[12] [Components] | Industry 8 + energy 2"
"[13] [Components] | Surface water accounts for 8.618 km3 and groundwater accounts for 3.7 km3 of the total industrial withdrawal"
"[14] [Components] | Surface water accounts for 9.15 km3 and groundwater accounts for 3.63 km3 of the total industrial withdrawal"
"[15] [Components] | Surface water accounts for 8.358 km3 and groundwater accounts for 3.251 km3 of the total industrial withdrawal"
"[16] [Overall accuracy] | Official figure for water use"
"[17] [Overall accuracy] | Official figure for water use"
"[18] [Overall accuracy] | Official figure for water use"
"[19] [Overall accuracy] | Official figure for water use"
"[20] [Observations] | Last nuclear power plant closed down in 2009, so there is no water withdrawal for cooling of the nuclear plants anymore since 2010. That is why industrial water withdrawal is so much less than before 2009"
"[21] [Comparability (geographical)] | Includes only Island of Mauritius"
"[22] [Components] | Mining only"
"[23] [Components] | The main part is due to COMINAK, SOMAÎR and SONICHA"
"[24] [Components] | West Bank: 8.6 million m3; Gaza Strip: 6 million m3."
"[25] [Components] | This figure includes 3.416 km3 of water withdrawal for cooling of thermoelectric plants and 0.004 km3 of mining withdrawal"
"[26] [Components] | This figure includes 3.0255 km3 of water withdrawal for cooling of thermoelectric plants"
"[27] [Components] | This figure includes 3.1676 km3 of water withdrawal for cooling of thermoelectric plants and 0.003 km3 of mining withdrawal"
"[28] [Components] | This figure includes 3.1413 km3 of water withdrawal for cooling of thermoelectric plants and 0.003 km3 of mining withdrawal"
"[29] [Observations] | Hydropower is not included in industrial withdrawal. It is estimated that around 1 km3 is for hydropower."
"[30] [Components] | Including 30.8 km3 of power plants"
"[31] [Overall accuracy] | Indicated as water consumption by the General Authority for Statistics"
"[32] [Overall accuracy] | Indicated as water consumption by the General Authority for Statistics"
"[33] [Components] | Includes 0.296 of power generation"
"[34] [Overall accuracy] | Water withdrawal were known only by sources: estimation by sector were calculated using a 2010 distribution of 80% by agriculture, 14% by municipalities, 5% by iindustries and 1% by tourism from FAO, BPEH (2014, see profile for full reference)"
"[35] [Components] | This figure includes 265.9 km3 of water withdrawal for cooling of thermoelectric plants and 6.84 km3 of mining withdrawal"
"[36] [Components] | External metadata: This figure includes 266.69 km3 of water withdrawal for cooling of thermoelectric plants and 4.82 km3 of mining withdrawal"
"[37] [Components] | This figure includes 274.48 km3 of water withdrawal for cooling of thermoelectric plants and 5.55 km3 of mining withdrawal"
"[38] [Components] | This figure includes 219 km3 of water withdrawal for cooling of thermoelectric plants and 7.35 km3 of mining withdrawal"
"[39] [Observations] | Volume of water allocated to industries, not actual withdrawal"

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c) 2020 FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[19/06/2020 8:6]

